date,close,high,low,open,volume,daily_return,rsi,macd,macd_signal,macd_diff,stochastic_k,stochastic_d,bollinger_hband,bollinger_lband,bollinger_mavg,bollinger_width,atr,ema_20,ema_50,ema_200,ema_9,ichimoku_a,ichimoku_b,ichimoku_base,ichimoku_conversion,adx,volume_sma_20,volume_ratio,awesome_osc
2011-08-24,83.909,83.971,82.402,82.604,151000,0.014,44.566,-2.513,-2.568,0.055,65.92,41.038,92.927,77.026,84.977,18.713,2.376,85.005,88.443,89.257,82.963,85.024,87.413,87.079,82.968,41.453,439652.5,0.343,-7.187
2011-08-25,82.65,84.826,82.06,84.468,294150,-0.015,41.986,-2.393,-2.533,0.14,55.263,54.761,91.682,77.281,84.482,17.047,2.404,84.781,88.215,89.191,82.9,85.024,87.413,87.079,82.968,40.396,445902.5,0.66,-6.503
2011-08-26,83.738,84.127,80.817,82.091,197500,0.013,44.952,-2.185,-2.463,0.279,69.437,63.54,90.44,77.713,84.077,15.137,2.468,84.681,88.04,89.137,83.068,85.016,87.413,87.063,82.968,39.85,446047.5,0.443,-5.878
2011-08-29,86.178,86.209,84.872,84.95,159000,0.029,51.002,-1.802,-2.331,0.529,99.53,74.743,89.292,78.329,83.81,13.081,2.468,84.824,87.967,89.107,83.69,85.008,87.413,86.986,83.031,38.105,432200.0,0.368,-4.698
2011-08-30,86.333,86.955,85.199,85.851,129900,0.002,51.367,-1.469,-2.159,0.69,91.242,86.736,88.704,78.628,83.666,12.043,2.418,84.968,87.903,89.08,84.218,85.098,87.413,86.792,83.404,36.089,425775.0,0.305,-3.531
2011-08-31,86.768,87.716,86.178,87.001,214950,0.005,52.44,-1.157,-1.958,0.801,87.944,92.905,87.993,79.048,83.521,10.709,2.355,85.139,87.858,89.057,84.728,85.043,87.413,86.302,83.784,33.825,417495.0,0.515,-2.583
2011-09-01,85.929,87.638,85.882,86.815,274900,-0.01,50.143,-0.966,-1.76,0.794,77.273,85.486,88.059,79.027,83.543,10.811,2.312,85.214,87.783,89.025,84.969,84.896,87.413,86.006,83.784,31.862,406030.0,0.677,-1.727
2011-09-02,83.707,84.562,83.443,84.158,150350,-0.026,44.574,-0.983,-1.605,0.622,49.014,71.41,87.909,79.019,83.464,10.652,2.324,85.071,87.623,88.973,84.716,84.81,87.413,85.75,83.87,31.071,386625.0,0.389,-1.166
2011-09-06,83.132,83.241,81.299,81.361,197950,-0.007,43.236,-1.031,-1.49,0.459,41.702,55.996,87.755,79.504,83.629,9.867,2.33,84.886,87.447,88.914,84.399,85.008,87.413,85.75,84.266,31.056,357007.5,0.554,-1.48
2011-09-07,85.478,85.494,84.142,84.468,199700,0.028,49.851,-0.869,-1.366,0.496,71.538,54.085,87.935,79.532,83.733,10.035,2.333,84.943,87.369,88.88,84.615,84.558,87.413,84.849,84.266,29.866,338002.5,0.591,-1.45
2011-09-08,84.577,85.914,84.437,84.95,115650,-0.011,47.559,-0.805,-1.254,0.449,60.079,57.773,87.772,80.175,83.974,9.047,2.272,84.908,87.26,88.837,84.607,84.177,87.413,84.088,84.266,28.559,323630.0,0.357,-1.51
2011-09-09,82.355,83.862,81.92,83.645,174200,-0.026,42.383,-0.922,-1.187,0.265,31.82,54.479,87.781,80.075,83.928,9.182,2.299,84.665,87.068,88.773,84.157,83.991,87.413,83.474,84.508,28.212,286375.0,0.608,-1.916
2011-09-12,82.946,82.946,81.081,81.345,161350,0.007,44.125,-0.957,-1.141,0.184,37.988,43.295,87.755,80.001,83.878,9.244,2.268,84.501,86.906,88.715,83.915,83.73,87.413,83.062,84.398,28.147,279082.5,0.578,-1.929
2011-09-13,83.629,83.956,82.65,83.21,193500,0.008,46.151,-0.918,-1.097,0.178,40.76,36.856,87.566,79.986,83.776,9.047,2.199,84.418,86.777,88.664,83.858,83.73,87.413,83.062,84.398,27.564,277460.0,0.697,-1.383
2011-09-14,84.81,85.82,82.946,84.111,459000,0.014,49.557,-0.784,-1.034,0.25,57.878,45.542,87.552,79.987,83.77,9.031,2.248,84.455,86.7,88.626,84.048,83.711,87.413,83.062,84.36,26.145,287220.0,1.598,-1.203
2011-09-15,86.271,86.318,85.012,85.727,128700,0.017,53.477,-0.552,-0.938,0.385,79.055,59.231,87.734,79.93,83.832,9.309,2.195,84.628,86.683,88.603,84.493,83.684,87.413,83.668,83.7,24.607,285627.5,0.451,-0.889
2011-09-16,86.784,87.063,86.007,86.582,79000,0.006,54.805,-0.324,-0.815,0.491,85.953,74.295,88.046,80.146,84.096,9.394,2.113,84.833,86.687,88.584,84.951,83.928,87.413,83.784,84.072,22.85,263377.5,0.3,0.0
2011-09-19,85.976,86.318,84.826,85.354,82150,-0.009,52.274,-0.206,-0.693,0.487,73.775,79.595,87.934,80.862,84.398,8.379,2.102,84.942,86.66,88.558,85.156,83.928,87.413,83.784,84.072,21.718,195565.0,0.42,0.897
2011-09-20,85.836,87.126,85.805,86.333,154550,-0.002,51.827,-0.122,-0.579,0.457,71.665,77.131,87.643,81.735,84.689,6.976,2.046,85.027,86.627,88.531,85.292,83.944,87.079,83.784,84.104,20.292,190972.5,0.809,1.64
2011-09-21,83.241,86.131,83.241,85.929,139000,-0.03,44.275,-0.263,-0.516,0.253,32.942,59.461,87.612,81.812,84.712,6.846,2.107,84.857,86.494,88.479,84.882,83.944,87.079,83.784,84.104,19.975,182825.0,0.76,1.821
2011-09-22,80.63,81.578,79.543,80.957,420500,-0.031,38.238,-0.578,-0.528,-0.049,14.335,39.647,87.94,81.156,84.548,8.024,2.22,84.455,86.264,88.401,84.031,83.482,87.079,83.63,83.334,20.776,196300.0,2.142,0.988
2011-09-23,81.005,81.505,80.052,80.162,329200,0.005,39.513,-0.788,-0.58,-0.208,19.28,22.186,88.109,80.823,84.466,8.625,2.166,84.126,86.058,88.327,83.426,83.482,87.079,83.63,83.334,21.52,198052.5,1.662,-0.042
2011-09-26,82.974,83.084,80.724,81.818,193850,0.024,45.839,-0.787,-0.621,-0.165,45.246,26.287,88.116,80.74,84.428,8.737,2.179,84.016,85.937,88.274,83.336,83.482,87.079,83.63,83.334,21.436,197870.0,0.98,-0.776
2011-09-27,83.927,85.381,83.49,84.724,617550,0.011,48.639,-0.701,-0.637,-0.063,57.814,40.78,87.92,80.711,84.315,8.549,2.196,84.008,85.858,88.231,83.454,83.482,87.079,83.63,83.334,20.37,220797.5,2.797,-1.285
2011-09-28,82.256,84.568,82.099,84.146,197300,-0.02,44.314,-0.759,-0.661,-0.097,35.777,46.279,87.697,80.526,84.112,8.526,2.215,83.841,85.717,88.171,83.214,83.482,87.079,83.63,83.334,19.845,224167.5,0.88,-1.621
2011-09-29,82.849,83.959,81.38,83.646,119300,0.007,46.144,-0.748,-0.679,-0.069,43.598,45.729,87.323,80.508,83.916,8.121,2.241,83.747,85.605,88.118,83.141,83.482,87.079,83.63,83.334,19.59,219385.0,0.544,-1.209
2011-09-30,80.88,82.412,80.771,81.693,183300,-0.024,41.291,-0.888,-0.721,-0.168,17.632,32.335,87.183,80.143,83.663,8.414,2.23,83.474,85.419,88.046,82.689,83.482,87.079,83.63,83.334,19.551,214805.0,0.853,-0.975
2011-10-03,78.396,81.318,78.396,80.333,333100,-0.031,36.128,-1.186,-0.814,-0.372,0.0,20.41,87.599,79.196,83.398,10.076,2.279,82.99,85.144,87.95,81.83,82.66,87.073,83.056,82.264,20.216,223942.5,1.487,-1.228
2011-10-04,80.115,80.333,76.755,77.458,285650,0.022,41.572,-1.269,-0.905,-0.364,32.398,16.677,87.686,78.808,83.247,10.665,2.372,82.716,84.947,87.872,81.487,81.652,86.236,82.236,81.068,21.255,228327.5,1.251,-2.218
2011-10-05,81.709,81.896,79.693,80.38,281000,0.02,46.156,-1.192,-0.962,-0.23,47.768,26.722,87.422,78.695,83.058,10.507,2.36,82.62,84.82,87.811,81.532,81.652,86.159,82.236,81.068,21.466,232392.5,1.209,-2.596
2011-10-06,83.287,83.302,81.068,81.662,583800,0.019,50.311,-0.993,-0.968,-0.024,62.983,47.716,87.303,78.684,82.994,10.385,2.351,82.684,84.76,87.766,81.883,81.652,85.965,82.236,81.068,21.036,255800.0,2.282,-2.705
2011-10-07,82.646,83.724,82.177,83.724,627150,-0.008,48.668,-0.876,-0.95,0.074,56.803,55.851,87.311,78.706,83.008,10.367,2.293,82.68,84.677,87.715,82.035,81.632,85.476,82.196,81.068,20.452,278447.5,2.252,-2.489
2011-10-10,85.443,85.443,84.115,84.178,168200,0.034,55.497,-0.552,-0.87,0.319,92.662,70.816,87.565,78.702,83.133,10.661,2.329,82.943,84.707,87.692,82.717,81.52,85.18,81.94,81.099,19.191,278790.0,0.603,-1.62
2011-10-11,85.412,85.724,84.849,84.974,663200,-0.0,55.409,-0.294,-0.755,0.461,96.521,81.995,87.76,78.684,83.222,10.906,2.225,83.178,84.734,87.67,83.256,81.59,84.923,81.94,81.239,17.908,302275.0,2.194,-0.385
2011-10-12,86.193,87.193,85.943,86.162,509150,0.009,57.248,-0.026,-0.609,0.583,90.42,93.201,87.964,78.619,83.292,11.221,2.194,83.466,84.792,87.655,83.843,81.974,84.923,81.974,81.974,17.12,304782.5,1.671,0.67
2011-10-13,86.068,86.287,85.084,85.709,364000,-0.001,56.844,0.174,-0.452,0.627,89.222,92.054,87.929,78.634,83.281,11.162,2.123,83.713,84.842,87.639,84.288,81.974,84.023,81.974,81.974,16.022,316547.5,1.15,1.304
2011-10-14,87.49,87.553,86.662,87.115,423450,0.017,60.279,0.443,-0.273,0.716,99.417,93.019,88.08,78.554,83.317,11.433,2.077,84.073,84.946,87.638,84.929,82.154,83.261,82.154,82.154,15.499,333770.0,1.269,1.999
2011-10-17,85.849,87.193,85.662,87.1,309650,-0.019,54.853,0.517,-0.115,0.632,84.219,90.953,88.059,78.561,83.31,11.401,2.06,84.242,84.981,87.62,85.113,82.888,82.648,82.154,83.623,14.573,345145.0,0.897,2.303
2011-10-18,87.568,88.162,85.162,85.818,259100,0.02,59.015,0.706,0.049,0.657,94.793,92.81,88.384,78.41,83.397,11.96,2.127,84.559,85.082,87.619,85.604,83.537,82.458,82.458,84.615,14.103,350372.5,0.739,2.56
2011-10-19,86.475,87.881,86.256,87.381,107900,-0.012,55.511,0.759,0.191,0.568,85.211,88.074,88.722,78.395,83.559,12.358,2.091,84.741,85.137,87.608,85.778,83.814,82.458,82.458,85.17,13.665,348817.5,0.309,2.657
2011-10-20,86.865,87.1,85.631,86.725,68200,0.005,56.503,0.823,0.317,0.506,88.63,89.544,89.042,78.699,83.87,12.331,2.046,84.944,85.205,87.601,85.995,84.298,82.458,82.458,86.138,12.95,331202.5,0.206,2.805
2011-10-21,88.537,88.615,87.693,87.896,87200,0.019,60.565,0.998,0.453,0.544,99.342,91.061,89.622,78.872,84.247,12.759,2.025,85.286,85.336,87.61,86.504,84.708,82.685,82.685,86.732,12.938,319102.5,0.273,2.892
2011-10-24,89.662,89.819,88.631,88.725,138550,0.013,63.064,1.212,0.605,0.607,98.45,95.474,90.411,78.752,84.581,13.784,1.972,85.703,85.505,87.63,87.135,85.369,83.287,83.287,87.452,13.395,316337.5,0.438,3.247
2011-10-25,87.928,89.209,87.693,89.209,102400,-0.019,57.062,1.229,0.73,0.499,78.391,92.061,90.779,78.783,84.781,14.149,1.972,85.915,85.6,87.633,87.294,85.369,83.287,83.287,87.452,13.315,290580.0,0.352,3.498
2011-10-26,88.772,89.115,87.35,88.881,1922200,0.01,59.102,1.295,0.843,0.452,86.299,87.713,91.228,78.987,85.107,14.383,1.957,86.187,85.725,87.645,87.59,85.389,83.287,83.287,87.49,13.057,376825.0,5.101,3.641
2011-10-27,91.834,92.428,90.475,91.24,309200,0.034,65.506,1.576,0.989,0.586,92.855,85.848,92.241,78.872,85.556,15.626,2.079,86.725,85.964,87.686,88.438,86.693,84.592,84.592,88.795,14.054,386320.0,0.8,4.406
2011-10-28,91.928,92.022,91.319,91.444,693650,0.001,65.684,1.786,1.149,0.637,93.403,90.852,92.98,79.238,86.109,15.958,1.98,87.22,86.198,87.728,89.136,86.693,84.592,84.592,88.795,14.98,411837.5,1.684,4.825
2011-10-31,89.568,90.897,89.568,90.834,153450,-0.026,57.655,1.742,1.267,0.474,61.057,82.438,92.705,80.63,86.667,13.933,2.007,87.444,86.33,87.747,89.223,86.81,84.592,84.592,89.03,14.886,402855.0,0.381,4.823
2011-11-01,87.193,88.209,86.85,87.146,307150,-0.027,50.911,1.498,1.313,0.184,28.717,61.059,92.258,81.785,87.021,12.035,2.058,87.42,86.364,87.741,88.817,86.81,84.592,84.592,89.03,14.061,403930.0,0.76,4.546
2011-11-02,88.568,88.881,87.756,88.49,122650,0.016,54.248,1.399,1.331,0.069,46.876,45.55,92.032,82.697,87.364,10.685,2.032,87.529,86.45,87.749,88.767,87.115,84.592,84.592,89.639,13.101,396012.5,0.31,4.485
2011-11-03,90.209,90.381,88.318,89.568,173650,0.019,57.924,1.437,1.352,0.085,69.461,48.351,92.138,83.283,87.71,10.095,2.034,87.784,86.598,87.774,89.055,87.115,84.592,84.592,89.639,12.808,375505.0,0.462,3.982
2011-11-04,89.693,89.772,88.615,89.428,147450,-0.006,56.39,1.409,1.363,0.046,62.359,59.565,91.905,84.221,88.063,8.725,2.003,87.966,86.719,87.793,89.183,87.115,84.592,84.592,89.639,12.535,351520.0,0.419,3.38
2011-11-07,90.209,90.256,88.787,89.568,79500,0.006,57.599,1.412,1.373,0.039,67.353,66.391,92.054,84.548,88.301,8.499,1.964,88.18,86.856,87.817,89.388,87.115,84.592,84.592,89.639,12.481,347085.0,0.229,3.148
2011-11-08,91.287,91.428,89.865,90.709,135700,0.012,60.089,1.485,1.395,0.089,83.213,70.975,92.316,84.873,88.595,8.401,1.936,88.476,87.03,87.852,89.768,87.115,84.592,84.592,89.639,12.897,320710.0,0.423,3.596
2011-11-09,87.99,89.631,87.818,89.256,246850,-0.036,50.35,1.262,1.369,-0.107,20.437,57.001,92.254,85.116,88.685,8.049,2.045,88.429,87.067,87.853,89.412,87.748,84.592,86.06,89.436,12.252,307595.0,0.803,3.437
2011-11-10,88.787,89.225,87.99,89.147,121800,0.009,52.36,1.136,1.322,-0.186,34.726,46.125,92.182,85.46,88.821,7.568,1.987,88.464,87.135,87.862,89.287,87.944,84.592,86.748,89.139,11.653,295485.0,0.412,3.059
2011-11-11,90.522,90.709,89.865,89.881,132650,0.02,56.49,1.163,1.29,-0.127,65.83,40.331,92.353,85.591,88.972,7.6,1.983,88.66,87.268,87.889,89.534,88.221,84.592,87.303,89.139,11.735,280945.0,0.472,3.031
2011-11-14,89.647,90.225,89.24,90.178,359550,-0.01,53.95,1.101,1.252,-0.151,50.143,50.233,92.232,86.092,89.162,6.886,1.933,88.754,87.361,87.906,89.557,88.932,84.592,88.272,89.592,11.486,283440.0,1.269,2.917
2011-11-15,90.115,90.569,89.162,89.475,402200,0.005,55.112,1.077,1.217,-0.14,58.534,58.169,92.295,86.284,89.289,6.732,1.895,88.883,87.469,87.928,89.668,89.131,84.592,88.638,89.623,11.407,290595.0,1.384,2.569
2011-11-16,88.662,90.209,88.537,89.225,91900,-0.016,50.822,0.931,1.16,-0.229,35.035,47.904,92.134,86.664,89.399,6.119,1.879,88.862,87.516,87.936,89.467,89.19,84.592,88.756,89.623,10.989,289795.0,0.317,2.501
2011-11-17,87.24,88.709,86.662,88.49,989950,-0.016,46.969,0.692,1.066,-0.375,12.128,35.232,92.087,86.748,89.418,5.971,1.891,88.708,87.505,87.929,89.022,88.9,84.592,88.756,89.045,10.743,335882.5,2.947,2.138
2011-11-18,87.115,87.646,86.803,87.521,188150,-0.001,46.634,0.486,0.95,-0.464,9.505,18.889,92.177,86.516,89.346,6.336,1.816,88.556,87.49,87.92,88.64,88.92,84.592,88.795,89.045,10.514,340930.0,0.552,1.309
2011-11-21,85.553,85.99,84.756,85.865,236700,-0.018,42.553,0.196,0.799,-0.604,11.945,11.193,92.412,85.87,89.141,7.34,1.855,88.27,87.414,87.897,88.023,88.162,84.592,88.592,87.732,11.198,345837.5,0.684,0.236
2011-11-22,85.099,85.787,84.678,85.318,263300,-0.005,41.419,-0.071,0.625,-0.696,6.237,9.229,92.687,85.312,89.0,8.286,1.802,87.968,87.323,87.869,87.438,88.123,84.592,88.553,87.694,11.865,353882.5,0.744,-0.821
2011-11-23,83.302,84.396,83.287,84.381,249100,-0.021,37.192,-0.422,0.416,-0.838,0.184,6.122,93.173,84.279,88.726,10.025,1.803,87.524,87.165,87.824,86.611,87.428,84.592,87.858,86.998,13.03,270227.5,0.922,-1.976
2011-11-25,83.052,84.052,83.052,83.131,75650,-0.003,36.632,-0.712,0.19,-0.903,0.0,2.14,93.136,83.438,88.287,10.985,1.745,87.098,87.004,87.776,85.899,87.275,84.592,87.74,86.81,14.2,258550.0,0.293,-2.821
2011-11-28,85.537,85.803,84.881,85.365,155550,0.03,45.429,-0.733,0.006,-0.739,29.668,9.951,92.654,83.281,87.967,10.656,1.817,86.949,86.946,87.754,85.827,87.275,84.592,87.74,86.81,14.166,231645.0,0.672,-3.214
2011-11-29,85.787,86.334,85.474,85.756,134950,0.003,46.238,-0.722,-0.14,-0.582,35.719,21.796,92.497,83.06,87.778,10.75,1.749,86.838,86.901,87.734,85.819,87.185,84.592,87.74,86.631,13.825,230720.0,0.585,-3.126
2011-11-30,89.303,89.443,87.99,88.209,424450,0.041,56.092,-0.424,-0.197,-0.227,81.638,49.008,92.639,83.129,87.884,10.822,1.885,87.073,86.995,87.75,86.516,86.994,84.592,87.74,86.248,13.68,236585.0,1.794,-2.492
2011-12-01,89.24,89.725,88.928,89.178,107350,-0.001,55.894,-0.19,-0.195,0.005,80.815,66.057,92.701,83.134,87.917,10.882,1.807,87.28,87.083,87.765,87.06,87.064,84.592,87.74,86.388,13.662,235820.0,0.455,-1.502
2011-12-02,89.193,90.381,89.178,90.162,127300,-0.001,55.736,-0.009,-0.158,0.149,81.695,81.382,92.573,83.16,87.867,10.712,1.764,87.462,87.166,87.779,87.487,87.228,84.592,87.74,86.716,13.92,233502.5,0.545,-0.335
2011-12-05,90.162,90.85,89.631,90.631,194500,0.011,58.347,0.21,-0.085,0.295,91.177,84.562,92.637,83.143,87.89,10.802,1.756,87.719,87.283,87.803,88.022,87.244,84.592,87.537,86.951,14.356,235855.0,0.825,0.532
